FID_,band1_ndvi,band2_gndvi,band3_evi,band4_savi,tons_area
825,0.83979696,0.739212036,0.594758093,0.558302104,8.98
826,0.842956781,0.751582801,0.658821225,0.605467916,12.28
827,0.842697442,0.745876729,0.63331902,0.586092889,9.74
828,0.855927646,0.768963218,0.67815876,0.617398798,8.92
829,0.788740516,0.707654119,0.566236198,0.528070509,14.07
830,0.829051435,0.756546319,0.600081861,0.56171751,10.68
831,0.883665204,0.785951257,0.701146126,0.638703465,11.64
832,0.857779682,0.760212362,0.654855788,0.59551549,7.31
833,0.852978706,0.74352628,0.668846488,0.607563794,0
834,0.762197673,0.677721858,0.518826246,0.49659726,0
835,0.781020582,0.717482328,0.53301394,0.512361586,6.65
836,0.876376688,0.771986008,0.721970439,0.65388,8.23
837,0.836509645,0.729181111,0.634233892,0.590746701,9.55
838,0.83172065,0.74609834,0.622040868,0.571755111,0
839,0.836519957,0.76352489,0.522565961,0.514948606,7.17
840,0.842731118,0.736637175,0.637353599,0.591735244,9.98
841,0.799997628,0.722580194,0.569223702,0.549764574,7.6
842,0.867182016,0.766573429,0.68225956,0.62200743,10.64
843,0.816509664,0.725037396,0.570477128,0.548125207,6.57
844,0.860419452,0.753482103,0.73181349,0.6524387,10.92
845,0.792749047,0.711597562,0.567643285,0.542044878,6.95
846,0.805952013,0.718567848,0.597553372,0.565665603,7.29
847,0.757695675,0.670981884,0.522247255,0.512579799,8.43
848,0.848753452,0.749698877,0.65196383,0.607559323,8.36
849,0.848561943,0.764007628,0.68953687,0.618493915,8.35
850,0.840910256,0.764149129,0.63162601,0.584025383,9.71
851,0.794880629,0.73700124,0.559419632,0.53530246,6.27
852,0.859691143,0.770160973,0.635897219,0.594864845,6.51
853,0.84580344,0.743568718,0.599844933,0.564673722,10.87
854,0.836261749,0.734446704,0.620833278,0.58172214,8.41
855,0.801568747,0.761476338,0.519928217,0.508072197,8.28
856,0.82098496,0.739104569,0.587722063,0.553509474,6.37
857,0.853299618,0.730712891,0.583368719,0.549093425,7.86
858,0.861676216,0.7532956,0.620589793,0.573525846,10.61
859,0.848329663,0.743577123,0.660599649,0.609574497,8.42
860,0.860208333,0.787095129,0.653075039,0.601033628,9.73
861,0.83143729,0.773885667,0.684999943,0.621613324,5.25
862,0.83916378,0.743712068,0.64845711,0.582072318,8.11
863,0.864530087,0.774433255,0.740612566,0.658143461,7
864,0.816082418,0.763095081,0.544573963,0.530956209,12.15
865,0.812172949,0.728541315,0.627412915,0.56504488,15.14
866,0.82067889,0.726257801,0.635006309,0.586656511,6.61
867,0.800766826,0.720833778,0.572970986,0.539558232,0
868,0.820477307,0.743944764,0.642332315,0.586221516,10.47
869,0.817934155,0.72139895,0.680075526,0.612807035,8.63
870,0.810819745,0.734919488,0.626472533,0.584858358,10.92
871,0.792874455,0.709990799,0.540321887,0.522266388,0
872,0.844481647,0.753486812,0.707080305,0.634997308,13.25
873,0.822480559,0.739412546,0.616014183,0.575458407,9.95
874,0.864339948,0.764740527,0.685431242,0.626402259,10.74
875,0.860195577,0.762148798,0.694266021,0.627668142,13.61
876,0.857919157,0.762486458,0.687270343,0.630091369,11.72
877,0.879228652,0.795551538,0.745085359,0.668999195,10.41
878,0.83658278,0.743571699,0.615809858,0.581953466,8.98
879,0.93107444,1.221938968,0.663505733,0.763373196,14.2
880,0.864928782,0.759467006,0.69096905,0.62976259,10.45
881,0.872517645,0.774266183,0.727036417,0.650509357,11.55
882,0.863581836,0.794377744,0.669424474,0.617190897,0
883,0.864803374,0.786620319,0.646884561,0.602281332,8.4
884,0.83954227,0.749072492,0.665850997,0.619915068,11.52
885,0.809789479,0.707519412,0.59646678,0.559830904,0
886,0.857791662,0.754157901,0.711589634,0.635651171,10.58
887,0.857973874,0.754101813,0.638328016,0.583793104,0
888,0.870548248,0.771359682,0.740287364,0.657423615,12.9
889,0.851999044,0.753854096,0.686430514,0.629171073,8.22
890,0.829154491,0.737510085,0.651532531,0.605665326,6.29
891,0.769538522,0.695793033,0.581800103,0.543026268,0
892,0.791287422,0.707167506,0.575799644,0.541972697,9.71
893,0.82493192,0.754789472,0.577807963,0.54513377,6.91
894,0.859100521,0.772603333,0.751105726,0.6597175,5.49
895,0.82806319,0.773569167,0.550346494,0.526301384,0
896,0.788078189,0.709945261,0.570894897,0.541668236,0
897,0.826934516,0.756877661,0.563622534,0.547033191,8.44
898,0.820994556,0.742556989,0.582940042,0.552064896,6.65
899,0.843580484,0.748086095,0.615704358,0.573383808,0
900,0.789134204,0.697206736,0.554069817,0.533383906,5.19
901,0.785864294,0.70073694,0.56292671,0.542852163,5.25
902,0.826979101,0.73613739,0.604177594,0.56653899,5.97
903,0.856068313,0.77696842,0.658658087,0.605404139,7.83
904,0.839151025,0.741376817,0.649130523,0.58995086,11.29
905,0.841421247,0.744054198,0.613682926,0.575697839,0
906,0.857752442,0.762059629,0.728853881,0.648545325,5.12
907,0.846578181,0.751320422,0.677794874,0.610245347,11.49
908,0.848034859,0.748813987,0.697574317,0.635392725,5.86
909,0.857922971,0.749396801,0.675157666,0.619826198,9.25
910,0.826486766,0.745817304,0.626069665,0.56856817,6.27
911,0.855771184,0.755653203,0.674963713,0.620972097,11.3
912,0.798771858,0.69911927,0.545683444,0.515045881,6.8
913,0.85881263,0.757428765,0.691014826,0.624125242,10.46
914,0.841325045,0.746235311,0.626770198,0.58745259,10.56
915,0.833411098,0.739595711,0.662789762,0.616748869,5.97
916,0.857234299,0.765776813,0.681547701,0.624025702,9.78
917,0.826597035,0.7331478,0.608291864,0.570219338,8.93
918,0.781539798,0.696347892,0.542560101,0.52202183,6.7
919,0.864456713,0.765092373,0.704607785,0.639829695,8.94
920,0.844926596,0.74173069,0.637003243,0.594927609,7.45
921,0.750616133,0.667970479,0.510691762,0.496643811,0
922,0.824936926,0.72062093,0.601940632,0.56498915,5.55
923,0.789903224,0.708557427,0.595043302,0.539680958,14.67
924,0.83126229,0.744783998,0.673862517,0.60606122,0
925,0.784063578,0.703232348,0.587694228,0.551491141,0
926,0.840842724,0.739655495,0.648802996,0.59357357,9.5
927,0.83422935,0.738832593,0.621252835,0.579356968,9.01
928,0.773639739,0.687655807,0.517402053,0.497322798,5.53
929,0.844922781,0.74442482,0.631627798,0.585696161,8.05
930,0.834898174,0.734881401,0.615518034,0.575764835,5.26
931,0.847033322,0.73894465,0.648971438,0.599993646,8.65
932,0.846393764,0.740646899,0.641596675,0.594899118,11.81
933,0.844909787,0.743636668,0.640928924,0.594655275,14.95
934,0.824210584,0.716986239,0.590944111,0.556517184,8.43
935,0.828623414,0.724735379,0.610463738,0.571776688,10.64
936,0.794819653,0.715810299,0.553394079,0.53212595,7.37
937,0.836385071,0.7404176,0.609605193,0.571206212,8.85
938,0.827404976,0.743582666,0.583279371,0.548676848,9.63
939,0.845479131,0.748364329,0.649171889,0.599820673,9.82
940,0.81810528,0.715281546,0.601033211,0.561374903,7.8
941,0.851537287,0.747210681,0.655202568,0.608580351,10.71
942,0.798895538,0.743793249,0.500065446,0.485141814,0
943,0.769972563,0.691662133,0.535288393,0.501764238,5.13
944,0.850495338,0.767686665,0.654386282,0.608198047,8.31
945,0.76811105,0.692710578,0.578429699,0.529945552,5.42
946,0.835982323,0.733752966,0.65432483,0.596611679,10.34
947,0.828876793,0.73714447,0.60103339,0.562719464,9.96
948,0.826619804,0.721172273,0.60435307,0.566815794,0
949,0.828101218,0.731513441,0.603339434,0.562719464,11.6
950,0.772605419,0.721934497,0.527680397,0.517052889,11.46
951,0.847876668,0.749614179,0.648733735,0.59872371,6.16
952,0.826241612,0.741205573,0.578819871,0.55024004,6.64
953,0.780399859,0.725361347,0.50324434,0.490137637,9.04
954,0.799467385,0.727660477,0.571962774,0.538740516,12.46
955,0.837519109,0.742341161,0.611244857,0.574899793,7.61
956,0.840358019,0.74909538,0.641713858,0.588594615,15.09
957,0.827723444,0.719692647,0.59176451,0.551901817,11.25
958,0.820175171,0.724827826,0.606370926,0.557239234,10.56
959,0.810171247,0.724460304,0.574093103,0.54458344,13.88
960,0.822708488,0.740309536,0.596795022,0.561200619,8.84
961,0.840385854,0.744009793,0.602170169,0.567916214,8.12
962,0.842362285,0.754549146,0.640989125,0.59321183,10.98
963,0.843114257,0.754448891,0.65291214,0.603607535,13.93
964,0.797747433,0.715802908,0.571934044,0.54072541,5.45
965,0.793385863,0.703478158,0.545061111,0.519728959,7.7
966,0.828473687,0.737268925,0.619355679,0.566329956,0
967,0.774092197,0.685797155,0.520631909,0.485790908,0
968,0.8265571,0.73176384,0.599775195,0.551733792,6
969,0.819922149,0.725055933,0.57736522,0.547188997,7.51
970,0.795892239,0.716746628,0.564992249,0.540734291,6.73
971,0.815794826,0.733459651,0.586908281,0.555522799,0
972,0.790860295,0.693896413,0.561360061,0.532258093,9.27
973,0.824114799,0.742424548,0.566283226,0.542202234,7.32
974,0.759254158,0.707800746,0.471827537,0.468646318,0
975,0.826861262,0.760638714,0.576435268,0.543174565,7.16
976,0.785965919,0.695389509,0.526100397,0.508968592,6.92
977,0.861557841,0.774532378,0.740840077,0.65345484,10.14
978,0.749272048,0.67911917,0.466451228,0.463897675,0
979,0.804517806,0.704366565,0.600212812,0.559334815,11.63
980,0.787243545,0.713362455,0.509702861,0.49659586,0
981,0.863779962,0.772128284,0.684770525,0.625626385,14.75
982,0.86713469,0.760030031,0.689800799,0.633938849,12.65
983,0.756936312,0.677711129,0.478763133,0.466960073,0
984,0.866973579,0.768817902,0.688681066,0.629726291,9.83
985,0.847623706,0.754183829,0.622866154,0.58062005,5.63
986,0.834617496,0.735204041,0.627219796,0.583456814,8.93
987,0.786539733,0.706956625,0.586993873,0.53817153,7.58
988,0.825493217,0.726053774,0.596961558,0.564977884,5.65
989,0.781695068,0.703136563,0.556684554,0.520460069,7.98
990,0.829187095,0.737084806,0.606106758,0.569165885,5.03
991,0.820997834,0.733684063,0.62096554,0.566060245,9.44
992,0.86907959,0.775770545,0.703053832,0.628959894,18.42
993,0.846251488,0.745552242,0.635533452,0.589333057,16.09
994,0.8604936,0.754913986,0.661616623,0.607962489,10.07
995,0.844029009,0.74529314,0.633211553,0.591804445,11.84
996,0.805388868,0.713341057,0.588465869,0.555356383,0
997,0.778247416,0.765295148,0.514395177,0.502999246,0
998,0.866121352,0.756936431,0.69471103,0.62853086,11.38
999,0.844159603,0.735721886,0.635865688,0.589033604,0
1000,0.804561853,0.705853999,0.568581998,0.541761756,0
1001,0.834290445,0.748759568,0.631534815,0.587091208,10.47
1002,0.813320518,0.733617544,0.616231918,0.573421836,8.65
1003,0.852670491,0.761968195,0.688210845,0.618599117,7.54
1004,0.785070896,0.728628933,0.554164469,0.527353525,0
1005,0.852096796,0.764679909,0.692644477,0.623102665,15.64
1006,0.85127306,0.752582371,0.669428468,0.613226533,11.45
1007,0.849203229,0.75372076,0.685823321,0.612467289,8.93
1008,0.835540354,0.739148736,0.612383246,0.573744237,10.48
1009,0.839399159,0.755299389,0.606362522,0.569380045,9.14
1010,0.794751465,0.712366939,0.558163464,0.535226464,0
1011,0.843494117,0.765581608,0.574100316,0.552158833,8.32
1012,0.843292415,0.731052935,0.630420625,0.593402386,8.29
1013,0.824192047,0.719215512,0.610614777,0.572013497,0
1014,0.845454693,0.745148182,0.631598592,0.586105227,0
1015,0.825334489,0.745425045,0.574825406,0.546102345,7.05
1016,0.853554547,0.748723567,0.652202904,0.600828886,13.8
1017,0.823263943,0.732270718,0.589318573,0.551117957,5.17
1018,0.873744905,0.777482092,0.728876054,0.65568459,15.65
1019,0.829791486,0.737761021,0.61778301,0.568665266,0
1020,0.831157565,0.749276996,0.63180989,0.584847927,10.29
1021,0.828834474,0.734261811,0.619325697,0.575314403,8.94
1022,0.872420311,0.774435163,0.688313007,0.626434267,9.37
1023,0.844167888,0.768073857,0.627475917,0.588553429,9.01
1024,0.848698497,0.761301577,0.620474041,0.575320184,9.58
1025,0.852850258,0.771453083,0.690533757,0.625850439,8.78
1026,0.802215695,0.750988901,0.541568935,0.515216649,7.42
1027,0.868781507,0.804690003,0.609885216,0.578835547,13.24
1028,0.817202151,0.735574663,0.6309793,0.59515518,12.5
1029,0.855309069,0.765552878,0.664191842,0.612357676,10.78
1030,0.841053963,0.758096874,0.63206917,0.580677688,0
1031,0.880596519,0.765841663,0.681537211,0.623889625,6.76
1032,0.834779561,0.731014669,0.692575276,0.625097036,8.66
1033,0.874336362,0.804267049,0.696047306,0.624755859,7.56
1034,0.801604927,0.713206232,0.596889675,0.557109654,7.76
1035,0.876143277,0.783640802,0.678841114,0.604700744,8.73
1036,0.849319279,0.761280835,0.670537889,0.615912378,10.37
1037,0.849472225,0.764474511,0.650624454,0.600900412,9.16
1038,0.807753503,0.716267049,0.596549153,0.5560323,11.32
1039,0.843060195,0.7475577,0.613496959,0.569374204,0
1040,0.844537377,0.758401096,0.688502848,0.619235873,10.02
1041,0.852118373,0.751764476,0.659637928,0.611249447,11.08
1042,0.869657993,0.784024119,0.720157325,0.649429858,11.11
1043,0.864048362,0.785597801,0.691839755,0.634631455,9.84
1044,0.851828933,0.758161068,0.674104035,0.617871225,5.57
1045,0.847313941,0.793246567,0.658133388,0.599837065,8.14
1047,0.863883376,0.762971103,0.701647222,0.633965492,8.56
1048,0.855551004,0.765692294,0.68615979,0.624673009,13.59
1049,0.764413238,0.686929166,0.522543848,0.49912864,0
1050,0.640849888,0.632106781,0.456442475,0.436455518,0
1051,0.746702611,0.672534645,0.497667849,0.481255263,8.18
1052,0.788335383,0.719955325,0.536499143,0.51125139,8.17
1053,0.717379689,0.656704664,0.45689705,0.453756034,6.98
1054,0.842220783,0.764178038,0.57968545,0.546030939,8.73
1055,0.679756522,0.646428883,0.457327157,0.455242008,0
1056,0.82984513,0.747050464,0.61607033,0.575015068,12.19
1057,0.758166075,0.686184108,0.560571671,0.525611103,0
1058,0.848820508,0.763510108,0.6267519,0.583790183,15.72
1059,0.858294249,0.753316939,0.646332204,0.595696628,0
1060,0.841512978,0.734182298,0.69865185,0.615532219,8.06
1061,0.833829463,0.729057372,0.657419682,0.596037984,8.64
1062,0.815934062,0.728908777,0.611494303,0.566198587,0
1063,0.831689,0.743220627,0.631732225,0.582484245,9.85
1064,0.762708485,0.689289868,0.487731695,0.483111799,6.95
1065,0.827187896,0.728663087,0.604726195,0.564397633,9.31
1066,0.692142785,0.694407761,0.629122376,0.555786073,0
1067,0.788793862,0.706587493,0.510837317,0.509614706,5.29
1068,0.783822596,0.709930599,0.529179335,0.512436807,0
1069,0.796919823,0.712701201,0.557408512,0.533970177,6.56
1070,0.816580296,0.727358162,0.588015437,0.557566762,9.57
1071,0.78197521,0.710796952,0.54866147,0.527940869,0
1072,0.809245646,0.734620631,0.591794848,0.556650817,7
1073,0.765176952,0.709578335,0.530387223,0.515950024,8.34
1074,0.828465164,0.749901295,0.631887496,0.58455807,7.99
1075,0.808040977,0.734023154,0.55646348,0.527661502,7.56
1076,0.828999758,0.730352581,0.609842956,0.572016418,8.29
1077,0.824963987,0.736639321,0.617968023,0.578565896,10.69
1078,0.826473892,0.736593008,0.604635358,0.567178369,0
1079,0.807182193,0.737495482,0.581864655,0.552474499,8.93
1080,0.844303727,0.753701746,0.654077888,0.600245416,8.36
1081,0.817081869,0.738405168,0.618173182,0.582000792,8.12
1082,0.835552514,0.74730885,0.623439729,0.572045922,8.01
1083,0.856460571,0.756526053,0.677057385,0.621079981,8.19
1084,0.775559187,0.714780986,0.513425171,0.492307395,0
1085,0.898196161,0.769966364,0.701157808,0.638433158,12.1
1086,0.812561214,0.731008708,0.686297119,0.611254275,7.09
1087,0.86986804,0.769561589,0.69818759,0.637813985,10.38
1088,0.800108433,0.713387251,0.596207738,0.558791637,5.94
1089,0.781493545,0.713687003,0.598656356,0.541019797,0
1090,0.86339432,0.760308027,0.708239794,0.642660677,10.6
1091,0.860595047,0.766607404,0.67070508,0.619749904,8.82
1092,0.864238322,0.766034424,0.665047169,0.614866376,9.86
1093,0.870637238,0.770460129,0.760834992,0.678009927,13.53
1094,0.844570875,0.738042951,0.698845029,0.629884958,10.19
1095,0.854430139,0.770909607,0.652697325,0.600289524,8.82
1096,0.854786277,0.734432817,0.72497642,0.656064808,11.5
1097,0.83198905,0.718828678,0.668183208,0.610443413,10.6
1098,0.882435799,0.777654827,0.70631814,0.63792932,10.77
1099,0.797252238,0.711153865,0.479284495,0.45886144,0
1100,0.974666178,2.504378319,0.624372244,0.910765946,10.03
1101,0.817946494,0.721392095,0.590997815,0.55812943,14.46
1102,0.834723532,0.756905854,0.653784633,0.601911664,6.96
1103,0.823613286,0.741703987,0.575832665,0.543431997,5.08
1104,0.821663916,0.722767293,0.61619401,0.574419856,12.19
1105,0.835952103,0.745813608,0.635846257,0.58745122,8.5
1106,0.82344687,0.751308441,0.582368672,0.549887061,13.27
1107,0.837649167,0.747047305,0.607926667,0.567000449,10.35
1108,0.79178232,0.732127666,0.478904754,0.473812133,7.44
1109,0.867422521,0.762681901,0.711863637,0.637161314,14.82
1110,0.874212503,0.767429531,0.733443379,0.650676489,14.48
1111,0.822322309,0.738467753,0.599782348,0.559605062,0
1112,0.844967425,0.743410885,0.649127066,0.587544084,8.59
1113,0.83230561,0.747103035,0.621039987,0.578238726,0
1114,0.852265656,0.766597509,0.624872744,0.582490981,11.77
1115,0.797993302,0.70681411,0.572446704,0.54042238,7.29
1116,0.809005082,0.725713015,0.55804503,0.533290386,0
1117,0.834560633,0.734520614,0.593961179,0.559717059,0
1118,0.806413829,0.720222235,0.59452337,0.547922492,0
1119,0.792325556,0.71385777,0.554555237,0.527693033,9.06
1120,0.820371687,0.732957244,0.568646371,0.538714111,14.62
1121,0.837917984,0.765450537,0.581874073,0.543686509,13.12
1122,0.808870614,0.735308409,0.576546729,0.54657042,7.49
1123,0.776255131,0.695880949,0.51813525,0.495219111,11.01
1124,0.875089705,0.764869571,0.69512105,0.633136749,9.89
1125,0.837492704,0.744709134,0.640426934,0.594982326,10.06
1126,0.854768276,0.762619853,0.714657605,0.643250108,0
1127,0.814283609,0.766456544,0.573841631,0.537592113,0
1128,0.814152062,0.723530531,0.598222911,0.561198473,12.27
1129,0.803905487,0.726934612,0.583662391,0.550194323,8.17
1130,0.812242627,0.720976353,0.594712377,0.557154715,5.8
1131,0.808817446,0.730819046,0.576972365,0.545688152,0
1132,0.832646132,0.749468029,0.634562612,0.581973493,8.93
1133,0.814835787,0.75464195,0.518936455,0.494624287,0
1134,0.855547905,0.767439067,0.665539622,0.600055099,10.14
1135,0.79319483,0.699080527,0.532480061,0.507246256,0
1136,0.816780567,0.702801049,0.617844045,0.580639184,0
1137,0.867097378,0.812548041,0.758156121,0.677871764,11.17
1138,0.828342199,0.75358212,0.594198227,0.555128515,14.2
1139,0.851282179,0.752684951,0.667547226,0.611400187,5.5
1140,0.765111327,0.691635907,0.519912839,0.506234527,6.62
1141,0.783166587,0.708310306,0.548283279,0.518281639,7.77
1142,0.852599382,0.763137817,0.711146951,0.641881108,13.48
1143,0.849280536,0.761495292,0.639253139,0.592205822,8.77
1144,0.769465864,0.669125617,0.593836069,0.55545944,0
1145,0.852929294,0.795312941,0.600118041,0.566076875,0
1146,0.813015282,0.699710071,0.63712728,0.599440157,0
1147,0.757381856,0.673204184,0.541332722,0.512581527,5.79
1148,0.711856246,0.672208965,0.437383622,0.430318296,0
1149,0.729443371,0.654904783,0.504710495,0.483638644,0
1150,0.833658993,0.748317719,0.616423786,0.577043772,0
1151,0.778840542,0.71240437,0.529282987,0.508811414,0
1152,0.809793293,0.742595017,0.592474699,0.541365921,0
1153,0.863353431,0.765937805,0.711877704,0.6458866,0
1154,0.815286696,0.759665072,0.620773137,0.581490576,0
1155,0.855381548,0.765543938,0.698141992,0.629876018,0
1156,0.874496222,0.775935829,0.770399809,0.681769073,11.72
1157,0.568920612,0.618841946,0.387319177,0.37996161,0
1158,0.6496737,0.657656431,0.406137675,0.415207207,0
1159,0.78408742,0.73764354,0.571124852,0.554004312,0
1160,0.792062879,0.717042506,0.499451905,0.479617864,0
1161,0.851995289,0.790588975,0.681240499,0.642689943,0
1162,0.866409123,0.768760383,0.661233246,0.609247267,10.92
1163,0.822517395,0.7280882,0.583255589,0.552448034,5.81
1164,0.800053,0.726398051,0.561017871,0.530526817,0
1165,0.883277714,0.792688489,0.7089836,0.64177072,8.12
1166,0.799887717,0.723643839,0.509523392,0.49560383,0
1167,0.725615263,0.681775212,0.525451303,0.503511846,0
1168,0.864334524,0.752041638,0.697152317,0.614505768,0
1169,0.797766685,0.7327407,0.545542061,0.521202207,0
1170,0.781700134,0.72874105,0.539535642,0.526092708,0
1171,0.803358257,0.707200468,0.529840052,0.511256933,0
1172,0.880351961,0.800744832,0.693180561,0.634585738,0
1173,0.868161201,0.766923845,0.682925463,0.628037453,12.94
1174,0.872615576,0.774537146,0.701800466,0.640974104,11.71
1175,0.875804603,0.785891712,0.692830443,0.63283056,10.11
1176,0.864795804,0.7573511,0.686258972,0.62681973,11.64
1177,0.703382194,0.650721014,0.44923979,0.452158779,0
1178,0.872484863,0.769582152,0.683972001,0.626408577,0
1179,0.849533379,0.742592514,0.640026152,0.594243586,8.54
1180,0.825764835,0.736805022,0.657810867,0.584491432,0
1181,0.858097851,0.774725318,0.671542525,0.615037322,10.87
1182,0.596495211,0.648477256,0.409563243,0.406804204,0
1183,0.844909728,0.759983778,0.609467745,0.575468421,0
1184,0.810001254,0.723891199,0.573775172,0.545911133,5.02
1185,0.85324949,0.769330144,0.550796926,0.52281636,6.1
1186,0.837807417,0.742109835,0.584854543,0.547804177,5.11
1187,0.794183195,0.713781118,0.614358902,0.559641898,8.13
1188,0.855459392,0.754495442,0.61324501,0.572108567,9.52
1189,0.840043783,0.750490725,0.612756431,0.576362491,12.61
1190,0.797475636,0.721226752,0.540853381,0.519212425,15.42
1191,0.802749515,0.718442142,0.576515257,0.547621608,6.86
1192,0.82336539,0.723332226,0.604846418,0.553543866,0
1193,0.811490059,0.721557796,0.600089431,0.547783554,6.29
1194,0.783931494,0.728207409,0.556618929,0.521471798,0
1195,0.864461899,0.757121325,0.710377991,0.638997734,10.78
1196,0.738799334,0.689489067,0.526796103,0.493773699,0
1197,0.77097863,0.695608556,0.54355371,0.523388743,9.15
1198,0.815095603,0.721508861,0.610022664,0.574222386,7.32
1199,0.829319835,0.742446005,0.610882938,0.56953311,0
1200,0.754966795,0.681604981,0.511339605,0.49996376,9.19
1201,0.705673397,0.696088016,0.48539868,0.469802976,0
1202,0.58586657,0.588777661,0.362998217,0.367994457,0
1203,0.758087397,0.67345047,0.518702686,0.501684844,8.5
1204,0.788000703,0.70388943,0.545564532,0.521805406,6.74
1205,0.743578672,0.673374236,0.478463203,0.47518158,7.46
1206,0.80033648,0.744871557,0.557941198,0.525536776,6.39
1207,0.812432289,0.743868172,0.556079745,0.528614402,0
1208,0.791087925,0.702429354,0.53942126,0.520555437,6.36
1209,0.833061814,0.748374939,0.636169374,0.580876768,0
1210,0.814433634,0.707520306,0.588852644,0.555396199,11.5
1211,0.802863598,0.706831753,0.577947438,0.551344872,11.88
1212,0.821106374,0.722135425,0.599383593,0.566116929,8.44
1213,0.810040712,0.722383797,0.59094131,0.557967603,12.45
1214,0.848792374,0.749704838,0.663301766,0.615949035,8.81
1215,0.85123086,0.753405869,0.66876775,0.611006498,9.95
1216,0.790175557,0.708318353,0.540160239,0.520447671,10.85
1217,0.775905609,0.708843708,0.516658127,0.500587404,10.02
1218,0.838817656,0.728223026,0.620293558,0.57854861,7.57
1219,0.812727869,0.743479609,0.572045147,0.539485276,6.49
1220,0.816478431,0.719121695,0.612966657,0.572195947,11.49
1221,0.817244709,0.728111982,0.564127028,0.535306156,5.99
1222,0.815461993,0.719752848,0.586124837,0.557507098,11.97
1223,0.821825206,0.726495504,0.590587676,0.555193424,9.93
1224,0.840627432,0.756590843,0.629554033,0.585963547,8.26
1225,0.65745908,0.637637496,0.391479194,0.397829682,0
1226,0.752730668,0.694499671,0.519966483,0.496340245,0
1227,0.508800328,0.560656309,0.361215562,0.359152347,0
1228,0.853331387,0.751141667,0.59917134,0.543190598,0
1229,0.852526963,0.76440686,0.697952092,0.604863167,0
1230,0.786719024,0.725905597,0.549076617,0.517864585,0
1231,0.884918153,0.791851759,0.70412612,0.638015032,13.41
1232,0.853634357,0.746337771,0.734325469,0.66085732,8.49
1233,0.826384425,0.733089745,0.626664102,0.58231318,8.33
1234,0.83486867,0.721580923,0.66486001,0.607455373,0
1235,0.863249898,0.763832629,0.79942584,0.694031417,17.17
1236,0.862611294,0.762705922,0.714003265,0.651914716,14.72
1237,0.84616363,0.741938412,0.671952963,0.625338852,11.86
1238,0.793907464,0.738637745,0.502863109,0.489536375,6.54
1239,0.851404965,0.769172788,0.646619916,0.599609256,0
1240,0.849614024,0.750431418,0.649287045,0.601039827,9.2
1241,0.828345358,0.731504202,0.607180297,0.569686472,14.46
1242,0.863474786,0.758869827,0.683598101,0.626664579,10.55
1243,0.82366538,0.74652487,0.653676569,0.581485689,0
1244,0.845490515,1.0062356,0.635921836,0.593692482,9.44
1245,0.773886323,0.697794676,0.537996829,0.515018284,7.51
1246,0.826216578,0.722155452,0.598994553,0.566519201,6.11
1247,0.791532338,0.712750912,0.511811733,0.498532176,0
1248,0.848835886,0.78730619,0.637367785,0.591494441,0
1249,0.810066223,0.732724845,0.556270063,0.518036425,9.59
1250,0.814172029,0.741625786,0.605640948,0.568704069,6.59
1251,0.790450811,0.705518961,0.573522687,0.545707226,0
1252,0.871130466,0.778089106,0.725483298,0.651638269,14.66
1253,0.857253671,0.74776876,0.667262256,0.615856588,8.54
1254,0.868145406,0.768939435,0.726944745,0.658783615,12.82
1255,0.865116715,0.770730138,0.690614343,0.633764803,10.33
1256,0.850865483,0.771060646,0.654456556,0.601514518,8.05
1257,0.805768073,0.729119062,0.611786485,0.580083251,11.89
1258,0.81711179,0.745588005,0.577188969,0.540911853,6.02
1259,0.808479071,0.744870663,0.571722448,0.543619514,7.1
1260,0.855615556,0.753049016,0.65335542,0.59645319,8.32
1261,0.830538213,0.73444581,0.619606137,0.577420175,9.56
1262,0.849060774,0.760191977,0.667839527,0.614595354,11.98
1263,0.834878504,0.757545531,0.62595439,0.570976853,8.1
1264,0.833417356,0.754102886,0.613334239,0.571883023,6.44
1265,0.813715637,0.760997057,0.555088818,0.534137964,8.72
1266,0.840728164,0.751255095,0.595923364,0.561092317,0
1267,0.828869402,0.735899448,0.606655598,0.564959228,0
1268,0.756883264,0.711943448,0.505238593,0.495304823,0
1269,0.849028885,0.748335958,0.668083727,0.612075388,13.07
1270,0.820656598,0.773191452,0.601660132,0.568757355,0
1271,0.837581336,0.752805352,0.629022419,0.578784525,6.77
1272,0.737388432,0.702242434,0.550195336,0.513051271,0
1273,0.868182302,0.773596227,0.696095526,0.632965028,5.45
1274,0.840759456,0.733177185,0.674134076,0.609379351,11.49
1275,0.871114314,0.782465875,0.736324966,0.66135025,9.64
1276,0.856394708,0.766318858,0.759181201,0.657273531,0
1277,0.850613654,0.754894316,0.726355493,0.633040607,0
1278,0.823506832,0.725059986,0.603640497,0.559013784,12.49
1279,0.86368382,0.767008245,0.724303424,0.641970694,18.91
1280,0.813122809,0.71695745,0.580484509,0.544096053,6.03
1281,0.849481881,0.777219534,0.641671717,0.595422924,10.65
1282,0.837550163,0.730061769,0.622977018,0.580430865,0
1283,0.852817059,0.757292628,0.686176479,0.625962734,13.73
1284,0.838620365,0.740483224,0.635231733,0.586645424,0
1285,0.836008906,0.74001503,0.634928107,0.589909852,10.54
1286,0.860523343,0.77263093,0.630817235,0.588855088,0
1287,0.846125782,0.742924809,0.67642045,0.620267272,9.13
1288,0.799661696,0.735208511,0.579115808,0.540001333,0
1289,0.829756439,0.760527372,0.597049236,0.556920707,0
